
Query NO.0
P			R
90.9090909091		28.5714285714
91.6666666667		31.4285714286
85.7142857143		34.2857142857
86.6666666667		37.1428571429
87.5		40.0
88.2352941176		42.8571428571
88.8888888889		45.7142857143
68.0		48.5714285714
66.6666666667		51.4285714286
67.8571428571		54.2857142857
68.9655172414		57.1428571429
70.0		60.0
70.9677419355		62.8571428571
71.875		65.7142857143
72.7272727273		68.5714285714
73.5294117647		71.4285714286
70.2702702703		74.2857142857
45.7627118644		77.1428571429
45.9016393443		80.0
46.7741935484		82.8571428571
39.4736842105		85.7142857143
38.2716049383		88.5714285714
24.8062015504		91.4285714286
25.3846153846		94.2857142857
18.6813186813		97.1428571429
2.25952227243		100.0
0%		100.0
10%		100.0
20%		100.0
30%		91.6666666667
40%		88.8888888889
50%		73.5294117647
60%		73.5294117647
70%		73.5294117647
80%		46.7741935484
90%		25.3846153846
100%		2.25952227243

Query NO.8
P			R
100.0		33.3333333333
66.6666666667		66.6666666667
60.0		100.0
0%		100.0
10%		100.0
20%		100.0
30%		100.0
40%		66.6666666667
50%		66.6666666667
60%		66.6666666667
70%		60.0
80%		60.0
90%		60.0
100%		60.0

Query NO.9
P			R
100.0		1.19047619048
100.0		2.38095238095
100.0		3.57142857143
100.0		4.7619047619
100.0		5.95238095238
100.0		7.14285714286
100.0		8.33333333333
100.0		9.52380952381
100.0		10.7142857143
100.0		11.9047619048
100.0		13.0952380952
100.0		14.2857142857
100.0		15.4761904762
100.0		16.6666666667
100.0		17.8571428571
100.0		19.0476190476
100.0		20.2380952381
100.0		21.4285714286
100.0		22.619047619
100.0		23.8095238095
100.0		25.0
100.0		26.1904761905
100.0		27.380952381
100.0		28.5714285714
100.0		29.7619047619
100.0		30.9523809524
100.0		32.1428571429
100.0		33.3333333333
100.0		34.5238095238
100.0		35.7142857143
100.0		36.9047619048
100.0		38.0952380952
100.0		39.2857142857
100.0		40.4761904762
100.0		41.6666666667
100.0		42.8571428571
100.0		44.0476190476
100.0		45.2380952381
100.0		46.4285714286
97.5609756098		47.619047619
97.619047619		48.8095238095
97.6744186047		50.0
97.7272727273		51.1904761905
97.7777777778		52.380952381
97.8260869565		53.5714285714
95.8333333333		54.7619047619
95.9183673469		55.9523809524
96.0		57.1428571429
94.2307692308		58.3333333333
94.3396226415		59.5238095238
94.4444444444		60.7142857143
92.8571428571		61.9047619048
92.9824561404		63.0952380952
93.1034482759		64.2857142857
93.2203389831		65.4761904762
93.3333333333		66.6666666667
93.4426229508		67.8571428571
92.0634920635		69.0476190476
92.1875		70.2380952381
90.9090909091		71.4285714286
91.0447761194		72.619047619
91.1764705882		73.8095238095
82.8947368421		75.0
83.1168831169		76.1904761905
82.2784810127		77.380952381
80.487804878		78.5714285714
80.7228915663		79.7619047619
80.0		80.9523809524
80.2325581395		82.1428571429
78.6516853933		83.3333333333
78.8888888889		84.5238095238
79.1208791209		85.7142857143
76.0416666667		86.9047619048
76.2886597938		88.0952380952
75.7575757576		89.2857142857
76.0		90.4761904762
73.3333333333		91.6666666667
72.8971962617		92.8571428571
69.9115044248		94.0476190476
67.7966101695		95.2380952381
58.273381295		96.4285714286
56.5517241379		97.619047619
56.8493150685		98.8095238095
35.2941176471		100.0
0%		100.0
10%		100.0
20%		100.0
30%		100.0
40%		100.0
50%		97.8260869565
60%		94.4444444444
70%		92.1875
80%		80.2325581395
90%		76.0
100%		35.2941176471

Query NO.10
P			R
100.0		3.22580645161
100.0		6.45161290323
100.0		9.67741935484
100.0		12.9032258065
100.0		16.1290322581
85.7142857143		19.3548387097
87.5		22.5806451613
88.8888888889		25.8064516129
90.0		29.0322580645
90.9090909091		32.2580645161
91.6666666667		35.4838709677
92.3076923077		38.7096774194
92.8571428571		41.935483871
82.3529411765		45.1612903226
83.3333333333		48.3870967742
76.1904761905		51.6129032258
77.2727272727		54.8387096774
72.0		58.064516129
73.0769230769		61.2903225806
74.0740740741		64.5161290323
75.0		67.7419354839
75.8620689655		70.9677419355
63.8888888889		74.1935483871
64.8648648649		77.4193548387
59.5238095238		80.6451612903
57.7777777778		83.8709677419
54.0		87.0967741935
52.8301886792		90.3225806452
49.1525423729		93.5483870968
43.4782608696		96.7741935484
43.661971831		100.0
0%		100.0
10%		100.0
20%		92.8571428571
30%		92.8571428571
40%		92.8571428571
50%		77.2727272727
60%		75.8620689655
70%		75.8620689655
80%		59.5238095238
90%		52.8301886792
100%		43.661971831

Query NO.11
P			R
100.0		1.42857142857
100.0		2.85714285714
100.0		4.28571428571
100.0		5.71428571429
41.6666666667		7.14285714286
46.1538461538		8.57142857143
50.0		10.0
44.4444444444		11.4285714286
36.0		12.8571428571
33.3333333333		14.2857142857
35.4838709677		15.7142857143
35.2941176471		17.1428571429
37.1428571429		18.5714285714
38.8888888889		20.0
39.4736842105		21.4285714286
34.7826086957		22.8571428571
34.0		24.2857142857
35.2941176471		25.7142857143
36.5384615385		27.1428571429
37.037037037		28.5714285714
35.0		30.0
35.4838709677		31.4285714286
34.8484848485		32.8571428571
35.8208955224		34.2857142857
35.2112676056		35.7142857143
32.5		37.1428571429
32.5301204819		38.5714285714
32.5581395349		40.0
29.5918367347		41.4285714286
27.2727272727		42.8571428571
27.9279279279		44.2857142857
26.6666666667		45.7142857143
26.1904761905		47.1428571429
26.7716535433		48.5714285714
23.9726027397		50.0
24.3243243243		51.4285714286
24.6666666667		52.8571428571
25.1655629139		54.2857142857
25.3246753247		55.7142857143
25.641025641		57.1428571429
26.1146496815		58.5714285714
26.25		60.0
25.5952380952		61.4285714286
25.8823529412		62.8571428571
25.1396648045		64.2857142857
24.7311827957		65.7142857143
23.2673267327		67.1428571429
23.645320197		68.5714285714
23.9024390244		70.0
23.2558139535		71.4285714286
22.0779220779		72.8571428571
19.1176470588		74.2857142857
19.1335740072		75.7142857143
19.4244604317		77.1428571429
19.5729537367		78.5714285714
18.5430463576		80.0
18.2108626198		81.4285714286
18.3544303797		82.8571428571
18.0428134557		84.2857142857
16.5745856354		85.7142857143
16.1803713528		87.1428571429
16.2303664921		88.5714285714
15.9090909091		90.0
16.120906801		91.4285714286
11.2651646447		92.8571428571
10.5095541401		94.2857142857
9.22865013774		95.7142857143
8.65139949109		97.1428571429
4.7817047817		98.5714285714
4.11280846063		100.0
0%		100.0
10%		50.0
20%		39.4736842105
30%		35.8208955224
40%		32.5581395349
50%		26.25
60%		26.25
70%		23.9024390244
80%		18.5430463576
90%		16.120906801
100%		4.11280846063

Query NO.12
P			R
100.0		25.0
66.6666666667		50.0
0.849858356941		75.0
0.301431801055		100.0
0%		100.0
10%		100.0
20%		100.0
30%		66.6666666667
40%		66.6666666667
50%		66.6666666667
60%		0.849858356941
70%		0.849858356941
80%		0.301431801055
90%		0.301431801055
100%		0.301431801055

Query NO.13
P			R
100.0		7.69230769231
100.0		15.3846153846
100.0		23.0769230769
100.0		30.7692307692
100.0		38.4615384615
100.0		46.1538461538
100.0		53.8461538462
100.0		61.5384615385
100.0		69.2307692308
90.9090909091		76.9230769231
84.6153846154		84.6153846154
57.1428571429		92.3076923077
59.0909090909		100.0
0%		100.0
10%		100.0
20%		100.0
30%		100.0
40%		100.0
50%		100.0
60%		100.0
70%		90.9090909091
80%		84.6153846154
90%		59.0909090909
100%		59.0909090909

Query NO.14
P			R
100.0		11.1111111111
100.0		22.2222222222
100.0		33.3333333333
100.0		44.4444444444
100.0		55.5555555556
100.0		66.6666666667
100.0		77.7777777778
100.0		88.8888888889
8.73786407767		100.0
0%		100.0
10%		100.0
20%		100.0
30%		100.0
40%		100.0
50%		100.0
60%		100.0
70%		100.0
80%		100.0
90%		8.73786407767
100%		8.73786407767

Query NO.15
P			R
10.0		25.0
5.55555555556		50.0
7.89473684211		75.0
5.88235294118		100.0
0%		10.0
10%		10.0
20%		10.0
30%		7.89473684211
40%		7.89473684211
50%		7.89473684211
60%		7.89473684211
70%		7.89473684211
80%		5.88235294118
90%		5.88235294118
100%		5.88235294118

PR_AVG:
86.0416666667		0%
80.9433889404		10%
79.2230800552		20%
76.1844612845		30%
72.8650087323		40%
69.1508871518		50%
64.4541018317		60%
61.7410977528		70%
54.0033844221		80%
35.9055036917		90%
28.0850362301		100%

mAP_AVG : 0.637874183795
